id,fecha,cantidad,tipotrans,cuentaorigen,cuentadestino,dateCreated,lastUpdated
236663,2020-08-19,965205.3678565233,4iB,Gj0NG3FxNNw75mQtQ7rXDiDfmrCaWSch9B0rDcov3tjlwI4pevumHKZ0S5uFC4QIehpZmO0GnxkL6OItkHVizsLuAhi0vCKtyIulxIz6qKRHyNu0DMEmIFQg03zF5,cOzZ4tQz8YvAzzsiRkJTjuoqjxXlPOT4WZCBHbbAgZ9lDtnGMcLWOdZMsvkVWYxNy0AydovwLWMkn9xfnucAVfvMRVkhaBscCvdhRwgRXZiyXE0clLnl9aoFCGNpBWFoPQQwOf4Rgds5c7,2020-01-09 10:32:19.143061,2022-03-04 17:11:00.006393
866201,2019-04-19,521764.50507097,yJxGZXb,iKumsmtyweoqomWxCmFVwNtuCCAuHo1G5xz7aVZns1t2ZDRcEh3qVLhKTf9ULyixZ3bHeLcec1J9jVhFOKE1dEvNXOwSAbOjLGVKZTiPJpxuBXNVBUehiljAnTggLqR5bbwOBe6ADJ8rmLjGohRDvSgZ5000LSoPEKbqoBWOqKAgxo7ODyCtYZUbrzPL51yHNatyzgAEnoEL7iXTxToTGymjyCYYOaD49aZivmBXepjpdwfkBHF0esK7sc0,NzK7,2023-01-15 10:15:53.045941,2020-02-18 21:15:34.279542
954494,2022-01-25,404637.7383746472,T,q6g3oSTIL8DsNY7E0nSugHrCSZ8QvZYUImuh7uHFnEjCS2slo4muBQ6JH5rpLaXsdXuzHosAEKkYP6hLn8LZgJaHUyvmrY4Tk03tqwfRAyub9qyTeivZpeMRIDs0wle9pyqhhBo7jHlbG0N9rnAGg3e0eqNAq33fCu6tFWiJY8KSmJMf5ytgLzH4YlpbIx66r83IZirwdEJN5h7QZlfFpPUG5cvsAnrCF7mUgDUvZAUEB3Wn5QR45TUvNG6,D3GmJgljCJMpESJB5smUfoivvr467QQ63LHZQms7K4ffkDWS7zgpYOWBWVxqDsFQ0IoUEh5MbCbdT4qoGdwe1h0Y8j3FtfFlGAQ5JAY9DSZT77PjqXG2eagR5kkXRShFocuQG4kSKsMQmx1GK4YaK0hhv6P1OBjXF,2021-07-02 21:11:35.930010,2023-08-22 19:17:57.459808
71374,2020-12-27,119746.17214855076,VbBW1,4W31Z3o3gbK4HRWHpUFVdQUa7ju8KSnjCZukdm5ZD0NyaAYWhN3sPK7knxISSv2YYXDCrHZ0,xwaQXBcKqIotru6LE48JFfTgl7sdtKVQHVvcKWgrgswWGzMLIdvgBhV9u66sn0b0yCTQL0hTFnnAHLwLIYEjy0HktegoTyrvISRdD6oEIEST1XbJFDUgwJuXrKjA3jY8tyOWN3D93tIG4BVYDEhTmix6KIKaRHcpEbKcxwrc2iZxNLeHe8CiDrTWBmuukdlFegz5MIIcZTX9BI77x2pUlIYaeH,2022-06-07 07:41:19.784254,2019-04-04 01:56:55.624627
497227,2022-10-29,439087.43045891146,Umn,U6ePQQ8A,uVdDeGrdrtK3f6o0s7Mns7fSCMSZjzXYm5c5rEfzsGpKQZhoxv64BuWUccrCghSRdRtKIhKOzxwWKqMCV9,2023-01-07 00:31:59.150712,2020-06-24 01:54:52.309968
897956,2022-05-19,266934.9259447839,sTEWkRu,08NdAeze4SJHAjgZgVMXt9S5jXXGvzQH5O4c2a8e6ObBpgI475ZWMbnkdgXzaJbecgTRRUtkaz3FLjpAM1La6WrGm47UBKoj5lKjYF4vpTvPT4Jb4hz0GO1GwgMV3H7R0BA5lDYrPCILcYuP4T05ft7ZKCYp5UM9UMy1f2LzpPiAwZrHvRwCLu5DVeCw4gkmHRs5yqVGcC4DoxZIHBQ0eS2qRMLPGREjQVhN4wnV9a0QfVoe6,3xxglz3kHm6chSrIRTv7yM55wmGrOptb5T0fKGdUXS4WEMOGRWTRCQ3SGOrhQ7h5TQq4wFFVNqD5VfNi,2022-08-19 00:52:00.622382,2023-08-14 11:07:25.800028
567823,2019-11-12,856366.1166256521,g1jAF,IR3r8f4mNeYpcMWcwW4juKiWha4OcKKpan1HlekYiQVXWtQJd8ip1yZwz9dZMEcIz0FhOX8RuB7QJZvLgbwhumvo0hXGf9w467j0ejKWwdFwKjJSAdFOmZteIOthaIf2HuDFEXqQ928gNMsg0O7ZCTrZ7JvlUrTLdV6rXveT6r7LA06ncOpz8U6CQCirGnx8aN6jlZsUol1wOIKmLw3MIj8XSXYu1lqT2dV7vmL06L4Hrle4Ng9gnMQVg,m8mRhqlP9ykJjWnqvJoAiifKGX6FOUZUgvX2UsPRYyp1UB7Ch016x01PMB64NjQ8EaiGf9WJkCfkCZ0yIiNwVtXDj0tYPHkdFK1KwAhkvFDgFCkUVDehZI7UyVaVZs9TI3SKcKcLi2,2020-11-04 21:46:54.567245,2022-09-28 18:46:26.183817
20516,2022-10-15,882474.4121750258,ERCX01rr,HKdzPqzhLKFhhdo3DTfYXWgq5mYPjAjtng6ndjEAZotamrs5GDVKO1vNI5Ph5jXw3npCSbubZ4wEU26nl4wGruhp6XSRqNr3jR93PxPUIDTVx,DoqInIfKjoybLI7feQHvVoLPhVc3uaDROVCenee1fF8LTvXU1zDG1ueX6OFigM2ktcTDHDlDMvxh4LFoSxS1BOgYsFnsh46dlogrIFnzhGnZfsKQepKF2xhhdSDVxX2mvKuKDcKFXPkBB0VKSG6wFWpvOMfHyRZAyLN4u2IPO5MLMuUWRuhIm9xDxNEafPflOPEdHq2iUnVS0kNhJ1sWUtGydcDuTSMgVtClKRAD3rn79UyHcCE,2022-02-08 11:51:20.222155,2023-02-17 21:33:35.851447
215535,2022-09-08,353022.3622414816,FKSZ3,CbbW5GEHTnZKLki3cb8lNxW79MSCVZ9GnhAB2CFFSRF8boeNMkqLt8bhqg68WDTMKV2wDdLiCsuHceYYXqQhQdW0DH9lfNkdCfaZgxB0ATTUnLkO8NMOhggIIV0xJBUW7nnFuhAoNWh0MvNZQwngeut6sBaseExPIG6ccoSYa2rOLYcMtjAyM3wIsO0pmqATjGlIC05sjeIG6FKuIZ3I36FAsLvhc0qIcfB4XOMDREtH,2sP33IgP0pknK2je1CsY8udyyckH24hiUFwCl4GuaQ2UMPmCI9iPlogsgkaUhjH7thxgjmWkmlT8OgiM3XpAX3DVGwHVCz9v7OWmshJgdviASJQmpDJ7lVB6b7I92atVERzZ7vYfJe8QnybW6JcYIQZpLf0ugxltZWh0YG6LH7nzrFaQ3IWs4rFdYlkAId2pSAyozFKFpbtUUrYF,2023-01-07 20:33:28.888566,2021-09-29 07:18:35.320711
536288,2021-10-21,460640.29370374436,XnX0,k5LebPOmEaHVzSVPoQhkC9eu8CEW58RvVi5YVuo45VbwCsjfN5sIFfcGNDwERU5mtL3S49Z6VAeMRFsHSgixZVIxEK7RxzGYLzRq9SHCGcP1UiP9urWo,WIExZkj8qyGEdgUVDGf6ZGwKgDopmwTNtZFCWAFHW0hykVccMF5a5S32cGO6kdv4BsUiaD9osmEngmkj8KPL7TVTpWN2hYfKIuT2Zb9itCgquKsdW7V30lLZTIm6fSrteN4ytlGFRQjE57G9wT7jZ4g0ljH,2022-01-28 21:30:47.932700,2020-12-08 10:39:59.725494
418541,2023-01-16,679065.3278643048,C,JIyK5dS0u2lvwEO5xARIXYnYhtgdTAUk0VmNnlpOiCOpTFDQ00b8rsFIhfTKuNLSCgc0fOoZDfUDeFAHVaYDE4ntbPfqGtCp6BPrXQiV4theiuPQaDeYax,6x2CEWf7P2azZJg0K3HoIqnYCUQMONEbQhwM6zWLAoy02dELBEyRMf41x5V4GqjEQAVyTYkc3EjLKDt1sYuAx0NmfqS8NPDrSmp4YJ3tmoaNpvbGDYv2Yq1yAaDLYmRI9bc6BXCdQ7onb8V2bsCXsUCYqWOjNPhvVy6Wt0bp7G6YPyBKlDE2k4,2023-01-05 15:44:41.530745,2021-10-01 18:32:47.566191
356659,2022-08-22,123428.39344286671,sNkZX,3j,XzO0GlUsfbaCjAITTBI0WMJC22qVRtgkTp,2023-03-12 05:14:58.370776,2019-11-23 16:08:45.067566
653870,2023-11-26,555011.2862350789,MQRpkRc,mxjnTkpSn0crsteR9XwGE9g9XMnpnhnzkhyqXDhzqhCFvXGMWRRx5Luux6GLC7vDdItp1TEJkuLCVfTZWor2YpVGSwv9j6wQUvUJkPNx4OEfNYHvpi2jpnmwqlxC2lilbqL5w9G0HI6XIoWyeBYYLT7kJGlk,9M2zt1BUYZVE4FcPfbRE7PrQITe1juGo5j2YHuDEm3wvSoVW9aGgBXMZpLiNF1Z9HJKh31lkEP,2023-03-14 15:22:21.466443,2023-05-15 04:48:19.373656
18958,2022-09-06,717173.9488967785,0ejZyU1F3,tGV5JKMCEjr1d9faBUSCGDrtCg60un7FkX70yt0oyB1sk4WUEL54KjIdSyjroMwowGohxd5N0AuVP1bLTCe61uZsRbMltJxUTfFWbACzMYuFKY7nFcrr8b7WrDYoPnCBGFzfHL,VFoVWp7CBkmDBwl7llFe9iMIxhEq0ACIlfFim3IGvq9l2m9JsAwgsOENMilKAbiBzIqGFAfuBc3HYq8TkqjFBrm4j0fDh6CsLLKs7Qg7QMs2POC27HbYwob8Ehl1clFxyTwNkAAw6UjFPIiVIffaEwdjQrxzmbZ0cXS8lKGmB6UoSDUYe706QSKFtW78QejQORQhZZ81wvxSHuHZMFc2Sll7L7,2020-03-25 04:00:24.438223,2019-02-17 04:54:34.848131
107787,2019-05-17,56312.70149349378,GcB2p3G,OpIM5OxJ3xNokQoxFP2eeHbpUI24FW0LZge097zFLG4sEQVfhpro3,18KiDykxWPDymRqzW7,2023-12-02 03:15:49.917730,2023-06-04 00:46:24.372299
832013,2019-08-19,283324.39293698536,X61Y7Pdnf,6JHls6MSuTk9YirnFc1m4aOSMLiXzRtbymtgK27wJyUy4GTl07AAnrfOscrVOtE,9ZMDVAzMYeJyNAgUc06XmDg8mmH9I42sKqyL89HJiIOH2yukT6zAbyeFCO5p9XbVRxzyTrQwqd6b91zajvqQqVgkheAlzlLHinBMBrhUMNRmHSKOvaCvUuaUB213lX3OsLjLOHuCRHhfFQsQ81h1WpetMm3rI6wRyOWT79gDcJID9i4JRm8Z0uoTKvP5jK71PNW69ViLajXUrpZaPRPeYSXaHcRGGHvrxpZJ,2020-02-27 02:51:47.924047,2022-08-06 01:57:25.221052
835913,2022-12-21,562255.9209518342,d1KoNw,WwheHHvzbl9yQl3RokdOEqCPDTAxv1nBAh,CiNBDPgLhJMdsZoKbvPPtWI6SlrhVZtnRixyzsiV3dpAo,2022-10-22 16:16:00.361030,2023-07-12 04:29:43.376719
574286,2022-09-27,669545.4715040261,UI7lx5bm,GTh3mYxyahKejKA8BXsj4h3DDez7dYgz8OZ2ha7bp8Hwm1tBqGSKjfMicgb3735wvJAmiP2xoIzhILxAPWAf3xIshmGbbQuxcO74b9xOIvW8WsUNpj,582JwEmf5TsscBBdTUV6nJgwbRWJVoBQgH0qRqqA3tgS8KgNkHwGCnnX8G2G30kNVWDSFUjVvyt027KtmCk7BODuS8Q9q8zS9gLhOv0j6GTfC85g6iSKl6iy2D9W8LXKOWL8AOEWh8tKdyOBZ0mBYBbm5XQROCwy7sC0SF8vxAlj6VJGMs8gUkzNIonaDcPtOBDYpCS8mqhVey9tsMz85njOB7qYcrThbe90LcBiOF7,2022-06-02 16:41:02.239460,2019-03-29 05:09:33.669921
746087,2019-05-22,694974.999614315,06VuXo,xHRxndxpRS193g4xcygBaMuvUsb6gPEmNCsxoBQ5GvRWLpMsnDj4cSzJfGJQllDChDrgMuI9zX6eA5ZAV7whWyUPAqemGqworXqb08LCuy0qAarAqB2MacS9bgCeFOqg,2yjDmKqLIjR8yg7sigB8B4GPsdLYGV8zVsxmEZogDtIXdGStTB3qcSww5PjCNVAVWgwvCroPw3eIdfb24wpJ9Uq0imtnBixqFBl4wEwag21ya4M6EfahFxoYj5VVglDi0ZCC9hKcsuS1iOPT8BLehd7UgIvEXh8qhIHoMdGtk8ZfpTZHhR8xivzvfury3KCmkUovYviimneQH9LqRd3lBoPxuxPKHTu0h5xyZ,2020-10-23 07:34:43.498451,2023-09-07 19:08:43.252555
518973,2019-11-21,229393.60470423166,d,wouIZVRVqF4iJmK9a98gb0cz4nl8L7LWzS0bnCmDJ2Zqr8NJ9DWW32qAufzgo5dI2lDyVh4iLJcJOiSXJvZsseWuKEhKgiqZyr01iBdrg9wkLBkr,7GzNEQs2sp825PnaA5qVhWHSKE4RqBKuzeooKCLJ945vVhNbYCwUj4Rlo0aVkMjpsHGgI8aany3zMek8OBL146LNfkI4ucoMeELVOvDhaO3x8onfUbv7SlM4s0gDxxddiM5UXAjlixhqpaB1Yx726ssOuJajUW5AqQsY9cCcSzuZPN5w18VtDbs9rWfIOF2SUvM28QXvmLsrfEUaRuqOqX6vqF8w1HQSk9C,2020-06-14 13:40:05.630982,2023-07-06 06:34:25.450125
673527,2023-04-13,260568.76112902258,jkPRGVSmn,LUx33QVRImojFzf3b9bDDGdfMDKoHMK3HQjsZPRFRbrXAWFXEjlBsIoftydSMUNtvByZp36iExmmFBVAgNCP9wgKZ7HmP1VvtlrQyrKChDtnrLh0LtscMnw3w8aUH2PwvaPKjzn0vZULGEXWrB0U6vKJUwYXsUx8cL5YtbnSm6tttjlRHnmF65A5f6sbhtp6KYJTE7FdI,4AmXyv1KkKFmt6fpbU892AbhfD3qA,2023-11-07 16:15:06.728830,2019-03-04 02:51:16.236015
129171,2023-11-29,66021.9141724817,Im6,OgGLZdn6ESYnfHEIsK0YKx,lIN6HyqwmCZcxd2lxey3hw8oAJ38OWxF5a8w64erDy5x62o5JlbyytJVmmHhURYbJwsBMQGpaWBWsLF4jbIR50kIeb3F8rw5NR93tt7QzWGZfOLP6pFMHSKUIzrgxUovpWGRHmhizg0IILzEFYnAz1siN5rmHJ3NZ9352kXoWRQmZ6QoL0peiS4JMTcU9Al9UJqRydX2NVPrAlJ4chOb2IXRX2p0Ja3zZQzC,2019-02-05 06:36:24.566684,2021-03-19 02:11:02.329450
916647,2023-06-15,467571.8019623326,j4m5u,HSXGgKx4hgNgkQbWr52KiA2i0YggaaMLUOxME6kNfLpR2x1Ne5M0vHL9sRo10h7aBnK5zEDavvaU0s5oyLaCK9JRcxXyDGqaZNWXWjcZk6ekBGgdq0SFf1oMQlvhpezRfxMhk8lhrEdHJN5np11S7Hp1bHuQIkjuPbwnGmM1ZzlS0tQmyacvekZ6XlekmHN5LFdhVNgggcTh4CHgq1,WHrmuLEvSyZ83D8boSGFURy7jQizRVZJPC3iY0nrWQ7C5lvrZPnfoFAOrc,2020-06-28 05:02:11.963430,2020-07-07 00:32:32.921276
348143,2020-06-25,746862.9692012296,wQdHhjCNm,9D1oxdN49Bjc45ueIgBXLwcg7gaWtkx251GZBG5sWUjCAFNfzCyTkUDGNFyQAlG8884Mqikh04XwZbTY1Rz3Loh7OXOd6gJn4E0YB5zpzn0zG3wV4ZOw82kgq6Hjbp9ooQoBV7LgDe80,whNtF7cj7FPV5OocBaj6wn1iWPgT6uvcjizmNm0vLeOmcdc2k8LZtp101edXQwkTqQV5CAcf2ZKk16pltpLQqI4cVXeAu7A8mEKFUrm6tYk9F9l1gReFrhjjUajM61rkqMJDrnSUkka76bmVeuE1dHpHqJrChktaDGsQgbSHJSDx5T6wmFWYoW4nxVj5kqKOTkVO4TNgzM7fw7t6m0UJ8,2023-04-19 18:22:23.399518,2020-03-12 19:44:04.095680
565453,2020-12-29,105213.2867273916,xb2t8Vh,8X72EpvmERhrlRGkxZ2FItVjnYn9iquOUi24EnUTUjF9oodwwv72FWLf7LrUVl6IpBOVNlBI7qSlYCKXJaDk8J5,LfyZc8gBG,2020-08-27 21:20:14.089609,2022-10-10 03:23:45.636514
532967,2021-06-07,222446.2875843325,TtAWBS,3V3SUowV6C1dIsBu0nU4EWZdlQUawDnTY78RphsfEcndaVb9rlQY3I8tqTZZGbfutCVLKNAZaiPveraemMRDA84jqbfcfAqU9Xwk4S39Dcd0uet6C8HqOPzqmGaOmHzK4oXIfvbcTTTAMucBsLDbPaOjb880CNXINyM7GT0wRzpkA0KH3jHQh0p3GWizT65CKzcPmPBa2W20lLuAyfpUOSDoNyoIxm95gVKYB5,ZoQGQxnmRRxVUlpD8ivFOdU1vYyjM7Q0hTgnMojXWFm4Fm3kFpRlqEI6GFiMSCX,2019-03-09 19:17:16.918696,2022-05-17 14:06:45.186245
955747,2020-05-20,710771.3972772481,e,cRUFZc41kgQnn4qfwub92IqLi4IlgYY4NbspnMlaHzkWjHBXXPiMFQQkAloEO4KaLGKWaEU2V8HX25wZ1amux7kkNvTTU182ocmMv13G7jMgnsyLUJQPqimN682yTRkHoXWdyVSSaWlxB884HD4hWuPaLW4nTcL9SEfPbO6ifYLJJsShvRkq87bXgXoeDad3SKwX0N7mSs8lgttJ1OhtDcHFwHxumngXmMN3cjK1IvkmBajZwUkTS2l,wYxyKEWdzTYKpYYkJM1HJl6fYEg0A6FBm0tvKM12rBeOTewoXxidHeZ7EFVp1SHrAu,2019-05-23 20:57:17.846252,2023-08-31 00:08:35.239848
711768,2020-05-09,885640.1756948275,c3dOMFn,tALBewIxPowLP9klIMdFqnGliXitVXVgZZXi92aa0hM9EVR9z0SquDH1Dtj2tVgyRLQ5hkybM6A24yjIjs0lbn7b61gPUHbs1O7Ea6IJZqjGdrXdp1U3jrP1Tk6lBBzz3Tknh2e6yzSGzdwk14ktBG2kW82joguGfd0tZFnErz,YkhHUl9bXhSJSuRC13egMxqsMhXipYIvbQdVzsudzFNCIVzxCMjSQttmTdBG34z6VfXcEhm4JiwK4s1Upoz5MToY7o2ZooLwhZj2Z6s2NxBqPrQ2v1FniWzT7THBBYDnCh6WWPbxqRaNKsLmaIk0EAj5khMfIH8tDJHvRw3tLDvFIvAK4OHZ6G5R2JYjbNdUQ460OpCu,2021-04-29 19:13:04.662968,2021-08-17 10:08:14.891612
128512,2022-01-30,366995.64003677014,f5r0QZITB,ARr88mUQJOYfLjXZvb1BGqumY,eZMwuF0nXzyzhA4uUoA5G6sIoKNH0uTNdmybFlN9zf4kWU8eUS1uH43btYu8UEMiRFjV,2022-03-22 03:44:17.705488,2021-08-25 00:22:31.237347
71920,2021-02-18,57391.693609878304,sehTf8kdO,LzcSgjcf3CdPZslMWcqDGWNlr88Y9V9TzBnbtiPJwtrUBsGzyvfmjKpkBHBLyshYIdC5MEBzxzZt6PD1dq7BHAfgtLOUEqtBHCznmopprbHwyjD4DWILmNSLRfCYiLddLOkoruzR3sS0BfsyabCqVGFlHb7R84rdwHxmDrmVUym79rlBKoPm0L,Ca5bhtUxc2TtbeR0Qk0zKvQ0cESFhrV4hiWECTKTJNvTuljEBC2bkg4WmwG1XnSF3nuFLyJGAC3vrNZHzjqby3jCGVABHSuWjNAVNFiGucebweO30WMCZke9tRhE7ygDN9YK8QBsKNxRQbCFyauy4mDmk2bst8C77Rb9NSi8G5ninK7nROBJ,2020-08-23 23:43:52.383701,2022-07-06 16:28:15.226492
207695,2019-12-17,640217.935258338,irsjijc,iMS439cOaHeNILPPpq0Yt2fioPqT4L4Bo2TaLlGt5X7DwYI6NndvDqiLMrIIm6rxT8nbirXGVlrIsLHP5pHc3iD0DRAg586fNdqqhUCJGrkPcrO6l5qJ7s1LrplGgrdEcQIof9BQhSy2hFNhqyocRWPp0L0F7BleIS9LMikelGT1mNLjREPsJq7js1Deko40joMjit0t1abpjfKgVQVQaRJOPpa5kqTE,4mF0267XNtsG0VJ8Wf7Yir4eZTy3KI50o3vsDayLI4JdDXiHGNfhDgPAL0k1qIEI,2020-01-07 12:13:23.005763,2019-04-07 06:36:15.315930
536423,2022-09-14,471663.14446691936,GpR,OSHAyzs3ZqGmI60ZjQAViREnzxqz1N6j8BwWMyX0xwbJgK9KCuwhrGIySSSXNU,Hxorzoi4unhl7BzSJFPbpPjMR0LVxBmzZ2w78BubT3krKH4mrC8Lm6sOYXIPVtkI6eqWmNYd,2019-08-16 19:53:12.976487,2019-02-11 16:40:28.879701
653549,2023-12-04,73542.02908852772,x8QD,dquXxx,wDJGoZpLpfVffAoqD5m8f5NoRkWshdWPuAoEwjmYT3l45focorqUn6em5UDIP3YnCt28Af2PJBCBU53BawiNaObtnaAgkXHSQaoWuupEkwYA39zAGxCVuCEwqnT8JGuQTpiz6ovVeJHulbb5qb21F5JBuI35ZNLjg6rR3VjlOaesArp3vCpQj,2020-09-30 16:00:05.329440,2022-10-05 07:59:37.703467
754336,2023-05-07,506352.20773426513,y,Ug2605dipiNmfRfIM6knZGpVZAgBhF40VMKciI8J04ZsVpPgXNdQ33Kt2puvEkA1CZ8aW5263MkI6pWjQxH7cq5BUENnBuvtyresllbOw2KF6d4RjoOzK5wMhwdBmvL7Na0cKvHZRZftSUOFArIJFyl0ep6cINNC4feIUS2worLHPe1W3OEaduDyU5OgL6TTadWsZ091ZbI5wC0c5kqVRSbvrx0fJW6IGVsI07rBUdFMyJQN,PFKP26CzmoWDjlaUb0pFImoa9CosoZpvxGbz0lSuJ0R55USoCjQk8g3bFzBboqT2WRl8l2TyfsIih4sQRRMZl8snK8lNxqzLa07XDosffCUueB4hWfO2TAXdYaufK7h7RL9v3SHWTVCSdCW,2022-07-13 17:57:37.845922,2022-10-03 03:16:52.859394
621951,2020-05-31,577614.0468320564,6qKwKrdJ,ZtcTviXgIqekKoTZ0t5x6ObC4hoRM2Z9tp74C1828OwaR1eB2233KNHAt2PW6YhvY8I2sDD6tbAJN3Ixvml6CtkwSCm6x8JISlXRKmEM7Ic5XFCEvHKzzE1HcnC9rd9CeDHW3yKEXwAplQ5z3XdGhfzUdbVfg,hZZ8VKZ72pfos4IHuCzhAYN97OQq4fjAIoLUCDJ3bhYKOdJ4foOVzw14fpzAbHmkMMTrHLsFbIGEpd7TRyvV0oeefRbr4oP97w79KLDILZ1mTVAvIOmw2877aLMf1pLsPHlSyxrH4WLSlbWZireZTLZ17HJ7s04z89ZcVvXM6DBuKPgrj5Mv7L7tCNGRqWxN4EVE1jjbyfzjCqp9pvq2enF1SCTbZvoA6CgEf6YuluX26k,2020-08-21 15:10:20.697929,2022-10-06 07:33:56.421152
713097,2020-05-02,382986.3598597165,lqyZ2poz1M,soQYdyAfu0rZdsPEmxPv8q1eqcLNoFSORsEDZjezxL6X4nQ8HHXtm3qvJv1TpCum3aWeggLpoxWjvVBa9O7jwJrswxdbvXzg5HmiqH2ExRQ2IDihgNJ4qORYjOpbtefB2KdWrBZ0a1GvKu3tPvcurCPoepELioXkD94mHdW7HeZFGwE,q3EbwL6xDycUkinb9VDUXHbH2weWWIenKrjIY4a8sYQzZVD5ONEZIUAYAknt92BodxpPEZhRCOVSNKMqwYYaCzAcfJWbJxf6qvrE9JoYvsIasxZhhGLo83iL4CqY933HtQgTwSmMo5wYQdQ7lfb6AiIKeWH,2023-06-26 19:08:56.830458,2019-06-29 14:30:13.980585
297835,2020-01-18,236528.04273118524,5GG1uAAknd,RrfKAK8dlwLlldyUyS1hSGGPgoXoS3doL8g6ud9YNuTnEi77bNzqP13zO1wfncerrpOauhrjFs,289x6a9ndqGF5cI6FM,2022-12-12 07:23:05.222748,2023-03-07 20:33:07.471389
675084,2023-09-15,562337.7341521026,PTq,wJPRNDYzIHGBt2ctYqF98tczx3768f4lYEjurxpKLWuYcHARsWNZHQAArkPNMH0uU3qM2GZu9u8VIx5pLjxdsVUyR9mMot6npcAWJNC57Qhpk5ZGnzdZS3ddXARo8qvTnZVBCzixePARrA5hKog2AH7JstSiZ74ZFmd9N0MmyATMxc6SYOcPBmVmv9HDf9JnwzAWPSzmK91FOB6Bc4qEzfXtnYmh338sGVpF4RuSAcap46UOw7p0Lli3Vo,7XzdWSHmv9jXu8wkIYAgaaAZEc9G9hq97gaqK,2023-06-08 11:14:36.495019,2021-09-24 07:50:56.541597
192877,2021-10-02,896729.2561454045,Jf3LaefaY,ozc7CvpLv2qkbgFqQAZJxddDdjiIsYVIJ9uxDyy4HBjhrD4OztGJqCi2r73sfLN5f7UULNsdyABnqHIva8gwazzBcNuO9uJlkmfMeufqvx8n6tR4UJ9veitHYqwwRbcsfkcao28UOl3DwJOlDOme7JsVC4cY6jG7tiHAe48YZXgHPNdyWFQ1ujPiZyZQZ72nUABPotpxS1a8p54eQssg,XQgB4kqcE0OFMwLqfDDl90sp1hBpEK6aLv9ifIt4OcigwR0j1eX8uFAlnn5iIB733YzJVglZxiunxo,2019-04-20 08:39:58.164135,2021-05-24 08:00:35.281924
226708,2019-11-30,71751.00032235168,0Srx5,tTXJkm8eUDUcw2Z2JM93fA36AHpleB44XNv58qSL17FXYnp5GVgfI0Odu6A6dYwEKl1wUmIsPYfpBMTx695HoutNHeezHnrG5h4IOHK3J9QOO5mvsfaKTRBvzfxGKXFxlYIN1W1d,10lqeRkQLlEqZPcwlpHBYvZUf41R1ww4OFuVDSamq5M1qk4NFThygJp1Odp27FWXH5ihVIpbXnnrvNtIOKFSJU0o5e0tQlaSMhN9taV3W1En1QIRDAZL1UTvw5nEZHlTdGd9zUzNvgS1zdhZf3KtTVubGrKUwzWpUjTxfva0WXwJPbBmdBTo5mY3t6ue9M2kDT8Pr23,2019-09-13 08:39:03.004936,2023-09-04 21:50:32.759381
966073,2020-04-11,984885.9748932832,vG0Xn,p0e70ps36YlxqSouJgT3zzxuoUUCLrFS5xNOFUaPHY1Rb92AzsZArxyaxDMukjmrGrime9R1AYdM0uoTTft9AteP1Is0PVScwPn3NMzRW3UyHv9zZ9F7hWBOwS7SDm8UjgoiMY2g1d2S3BnggON9zXx,euhphDaPl8dHHuXRB1J8WTfApj79ynBh7oasCfH4nUiLmf975lS361tkiATB9S4a5B82EtfshzcA1SCKCESg0ae2UfAKh4uqPw7SH82HtmcLDxzzeZpT7YRkJROWfwcDXOpVCU5u0IlOzytSFIvnHDVusGBVFMnoXanOFYCvkMrYbCbwKk1U6xBuLaZqCGXzHq7dQkq431Xn5W6Ug9LPV0cN8GbfflptkkC57hFT3Ihr6uhOIRMBwq,2019-10-20 18:41:36.161171,2022-03-26 16:27:45.187822
374128,2019-08-10,494585.978047085,vqlCa,fFXWEsPm3CYW8k0OG1fB61dwQOevuek2jbGhuDZMOgw48Vv41ieXdocA7k2wnIYLilT5EL1ZInZ5J6zThuii68lILmmtfZNa09EfZwvIWsMYpa4AUaJu18qvCAcRe91ln5wlXeyOZlbL4lkY0Y8CLiZ5NbdYEQ8C7OLw2bLb6YooPXpmCRQPL3gOA,yGlmgqfKpu3IpwHtB6uKASh3HynoV1NFTbWZq4rHXeobRE9ZJxNqitOkq5Y6CH2BvfuC8E6rk8rFBuMCmTtWtt17ifubZ7B6m5AwJ39n3FPVdZbg8eihWwQLDNYsvz1iQ0n5GywsAFU63zU1QUcnLuIdk,2019-11-09 20:45:28.617457,2022-11-19 22:55:39.449125
598045,2023-08-04,546027.9920461725,Sqic3CZNNy,ztWfvyChe27UskOU0RlFMLkp5yJh8dVryFvUEVYUw5FpyaVWfaMaXdwOrLeIUbBvrEuaAdjpE9zVIsvmCKgcCSfJVwF42L3TbBrLiYWVxdKiGnt346EDCI8oLPnmQBa5E9rsXLt8QHmAaQY24hR3WNyjxt7k5Hk6Wlip9uT2S6V6h3BOrob4CYNFGEWyvXapeAWrtLh1qsKBP,mr79v2AkYsnI5LuBcedQTrAtUOUsuWfcAINtes1GDaITbzyxWM487ryk7DCMMhH1YCxVPyOMaQpx0DQnT0RzFi4KJyEhVxgG9dKdyhtZVqkSwo71rhNR5ddLJ194LmtelqYhJJPD4bHPuQc7PEU055CdWtj8quGyROblzpZReK4TFjrgez6WOKVAOn6HxcKXfq2rstrlR7XVrqXgVMX10QV6K89cb8sXh16jXA5veV1,2021-04-07 14:23:43.599543,2021-08-17 07:30:15.611168
